15 :	 [0.09938126361655773, 0.05526797385620915, 0.0923921568627451, 0.04547276688453159, 0.049429193899782134, 0.08350326797385621, 0.1560087145969499, 0.08625708061002178, 0.1703529411764706, 0.16193464052287582]
16 :	 [0.08475889226002195, 0.020398941320766896, 0.09263443289652055, 0.18937877907602263, 0.12340498784240311, 0.037355023346889595, 0.06018548404449896, 0.16669894347255396, 0.09698104275600887, 0.12820347298431348]
17 :	 [0.12457535515750463, 0.15350911056207536, 0.0010230080296479308, 0.0072189623224212475, 0.015113495985176034, 0.18896695491043855, 0.15929972205064855, 0.11575432365657813, 0.07674490426189005, 0.1577941630636195]
18 :	 [0.06767615509987492, 0.11545313269908654, 0.18165106318462645, 0.005306447333510215, 0.10609104347496494, 0.02001288708638138, 0.06964712125232157, 0.12688094606375316, 0.12000151612780957, 0.18727968767767122]
19 :	 [0.08177017321504014, 2.1123785382340516e-05, 0.1648077735530207, 0.07380650612589776, 0.1537600337980566, 0.1683988170680186, 0.03576256865230249, 0.11389945078158006, 0.11822982678495987, 0.08954372623574144]
20 :	 [0.002523191094619666, 0.0011626468769325912, 0.1434508348794063, 0.12977118119975262, 0.18807668521954235, 0.07443413729128015, 0.06795299938157082, 0.1465182436611008, 0.2369573283858998, 0.009152752009894866]
21 :	 [0.1465509854327335, 0.04177377892030849, 0.09203084832904884, 0.039524421593830336, 0.05546272493573265, 0.0344044558697515, 0.19267352185089975, 0.14288774635818338, 0.12092973436161097, 0.1337617823479006]
22 :	 [0.15392933781660273, 0.10835881925552945, 0.16700741767061486, 0.10067080073669804, 0.07409222242873799, 0.02693340993190612, 0.04987918828041836, 0.0357197168105706, 0.14989101600121657, 0.13351807106770525]
23 :	 [0.15704872432111996, 0.032399279509336736, 0.026379990423858274, 0.18623315625071252, 0.11728493581705009, 0.003602453316309081, 0.11931416584965457, 0.13864885200300964, 0.00013680202466996512, 0.21895164048427918]
24 :	 [0.10576516369173505, 0.04754250909398528, 0.013154555452161407, 0.1714110481346756, 0.08901531173335589, 0.09595211911005837, 0.1107139835885289, 0.10565941967684629, 0.12979020387446072, 0.13099568564419253]
25 :	 [0.1810937070623798, 0.17058786226139894, 0.0778743103557613, 0.05373411968630435, 0.14511594478618386, 0.018221404866087473, 0.024520684042530702, 0.047371424947682164, 0.19303697127275032, 0.08844357071892109]
26 :	 [0.014165875276986388, 0.2276036720481165, 0.24720375646301573, 0.0455576659280363, 0.10206288909992614, 0.02885934367415849, 0.10981850796665611, 0.014113115964967816, 0.15970243748021526, 0.05091273609792128]
27 :	 [0.12330657300551932, 0.08836284137337826, 0.03488997204501469, 0.09816500609275321, 0.17086588774998207, 0.09506486990179916, 0.17070460898860296, 0.07298759945523618, 0.09888180058777149, 0.046770840799942655]
28 :	 [0.15994245195766107, 0.1173774534991265, 0.10403863939985614, 0.05715753776590279, 0.15714726132977083, 0.08469838659952729, 0.01927859418353715, 0.09049429657794676, 0.19179940396670433, 0.018065974719967116]
29 :	 [0.10066010590710157, 0.03755107962376381, 0.12600043523466403, 0.04744057837850908, 0.0540658171530817, 0.07793118456367724, 0.0858379476267621, 0.17390042798075295, 0.1302802427642237, 0.16633218076746378]
30 :	 [0.06008619607514959, 0.08782794259174025, 0.18011213858320432, 0.12128122515586426, 0.034917778986568476, 0.06343361646930834, 0.0887484832001339, 0.1554249131762835, 0.19481986694003933, 0.013347838821708022]
31 :	 [0.009697047883205401, 0.025543443204541057, 0.14225203724010407, 0.05876282009933561, 0.07319013524264122, 0.11101077210862413, 0.12502956417037564, 0.18405039884753488, 0.11931024102861812, 0.1511535401750199]
32 :	 [0.1527579563293849, 0.02558156129584701, 0.11484943627800771, 0.0156272299129442, 0.09956115313258171, 0.10848080490937634, 0.1534358498644213, 0.15750321107463966, 0.16504923647780792, 0.007153560724989297]
33 :	 [0.16857263871241, 0.15486504177736707, 0.006892302953294059, 0.11037310846713642, 0.10184436486850718, 0.05929690808979246, 0.13428439413191637, 0.07941550190597205, 0.016075622810057373, 0.16838011628354704]
34 :	 [0.09923364485981308, 0.14573831775700935, 0.00594392523364486, 0.15730841121495326, 0.17579439252336448, 0.1023177570093458, 0.014299065420560747, 0.12084112149532711, 0.12071028037383177, 0.05781308411214953]
35 :	 [0.03158748893478902, 0.09195928002360579, 0.1250811448804957, 0.06370610799645914, 0.1359545588669224, 0.143803481853054, 0.07282384184125111, 0.14232812038949544, 0.07899085275892594, 0.11376512245500148]
36 :	 [0.03712668869189755, 0.10267900951882503, 0.03814072159890092, 0.06165974289359197, 0.007752445127735435, 0.13166072421576003, 0.17281083379673548, 0.27990579307186547, 0.044159497563049946, 0.12410454352163815]
37 :	 [0.14807096107475026, 0.15285911126420945, 0.017912504305890458, 0.003978642783327592, 0.04009645194626249, 0.16100585601102307, 0.11329658973475715, 0.16977264898380987, 0.1640372028935584, 0.028970031002411297]
38 :	 [0.15813346455850574, 0.029482872975459467, 0.21142942724491323, 0.030274503091636536, 0.03489591133742699, 0.030017758189092622, 0.20755685829820922, 0.0025246582083484886, 0.19499775348210274, 0.10068679261430497]
39 :	 [0.17332237026516922, 0.11640162203576701, 0.017584512174611776, 0.052024741651561304, 0.16154953002074263, 0.0703380486984471, 0.07844822753349653, 0.13549978509894792, 0.15050548464859007, 0.044325677872666454]
40 :	 [0.1608080971988398, 0.006693576195209022, 0.16295815500699784, 0.08421735867426625, 0.09042412932800552, 0.11512951055759518, 0.012372974179022738, 0.06058700634875561, 0.14693413926695198, 0.1598750532443561]
41 :	 [0.1523677184655498, 0.14360879951287295, 0.019328951271682618, 0.10999391091195804, 0.09119580321316492, 0.14652843916376523, 0.036596980436853034, 0.12139143468282096, 0.030164405377133132, 0.14882355696419927]
42 :	 [0.08103552290712943, 0.06790517761453564, 0.07061996522232869, 0.06755030341743852, 0.10773980623868838, 0.1363781539444267, 0.14624365662372688, 0.14785833422051883, 0.050551829376486036, 0.1241172504347209]
43 :	 [0.10780387105880693, 0.15471884538701766, 0.13550470208373766, 0.08723115196640613, 0.024083843534414312, 0.132664043615576, 0.09748222382977222, 0.13377560562485663, 0.06854632390564074, 0.058189388993771726]
44 :	 [0.09296755932941432, 0.10019595035924232, 0.10087089048552145, 0.008208142826039625, 0.009187894622251253, 0.10914435009797518, 0.2144132375353799, 0.20074025691269323, 0.14620074025691268, 0.018070977574569998]
45 :	 [0.10451533429615156, 0.18237617874437176, 0.06760258261829921, 0.08317050378047744, 0.015100671140939598, 0.157633166256053, 0.20463427066519413, 0.10587460708520942, 0.06110355959561634, 0.017989125817687537]
46 :	 [0.032120303484621325, 0.046772068511198944, 0.0012039434828040525, 0.057107809731497886, 0.14819862795874789, 0.18533914860751444, 0.15442278860569716, 0.13547771568761074, 0.07975557675707601, 0.15960201717323155]
47 :	 [0.13184174416831834, 0.10801951516999543, 0.08179600548864156, 0.08694160695227932, 0.16101921024546426, 0.02319332215276719, 0.1393695685317884, 0.07969964933678915, 0.10491309650861412, 0.08320628144534228]
48 :	 [0.12004384292794511, 0.1411233956029991, 0.13416571355953744, 0.00767251239039268, 0.12976553564620663, 0.14573008006099886, 0.02173084254670225, 0.07370695132799593, 0.1482399288346677, 0.07782119710255432]
49 :	 [0.00044971165546796467, 0.09301095180149198, 0.0818739749219618, 0.1467118141897254, 0.08573620443362785, 0.13705624041056028, 0.08523358552457543, 0.12658060420083594, 0.05110840696259457, 0.19223850589915878]
50 :	 [0.04297383931341123, 0.08410712439251371, 0.12888015717092338, 0.11655464791645125, 0.04915727432530245, 0.14283941681315274, 0.06007651742322407, 0.14054389411643056, 0.19085926998242167, 0.04400785854616896]
51 :	 [0.127685667790854, 0.11862927761137709, 0.005896087356430273, 0.08907808778094856, 0.0853045918728332, 0.14466639937737316, 0.009433739770288437, 0.04728662059857079, 0.14306266361642414, 0.22895686422490036]
52 :	 [0.06262941063461908, 0.18449420453817747, 0.034068350161162934, 0.08758298290178666, 0.09829871710034795, 0.051529446922961984, 0.16831387282003116, 0.03566930646572886, 0.11973018549747048, 0.1576835229577134]
53 :	 [0.11332365175868266, 0.18244024909542914, 0.049179117335761934, 0.16833632805769563, 0.00713811012380929, 0.10593939990646614, 0.07733773106554755, 0.07861766805326507, 0.14044847022915796, 0.07723927437418465]
54 :	 [0.18042691299463237, 0.06169017600798902, 0.18527025340157283, 0.015978030208463362, 0.03485207839221071, 0.21068530770190988, 0.013082012233179379, 0.18469604294095618, 0.05854450131069779, 0.054774684808388464]
55 :	 [0.06237680928584228, 0.053915224879049116, 0.12326039779401517, 0.19865809226113446, 0.08815975471360026, 0.14332928504589165, 0.11171282378003862, 0.0018515937643100325, 0.18896211201146793, 0.027773906464650486]
56 :	 [0.07318615221626056, 0.07222924712074091, 0.13646150165749632, 0.1490037934452001, 0.08483988927241037, 0.07986740029390657, 0.1120091589487714, 0.14230545777656267, 0.13693995420525615, 0.013157445063394963]
57 :	 [0.06807109037260688, 0.08582081017406619, 0.18730986527596696, 0.16260664699558544, 0.02717354010841968, 0.010544614469681374, 0.1207026693199753, 0.05654292184176216, 0.21157848990141587, 0.06964935154052014]
58 :	 [0.0155924382256624, 0.05167088419172373, 0.13754093480202442, 0.1574687406966359, 0.016132033343256923, 0.14790488240547783, 0.16213902947305744, 0.007312444179815422, 0.16230649002679368, 0.14193212265555225]
59 :	 [0.058133068520357496, 0.09988083416087389, 0.008440913604766634, 0.1670506454816286, 0.0700695134061569, 0.0853227408142999, 0.19455809334657398, 0.12015888778550149, 0.12979145978152928, 0.06659384309831182]
60 :	 [0.17265142605116143, 0.12058953249044399, 0.04645692443399, 0.14449794178182887, 0.172026609820641, 0.09166421640693914, 0.018211555424875035, 0.011062922669802999, 0.17882608056453983, 0.044012790355777716]
61 :	 [0.12775940714407077, 0.09058828142358614, 0.12059703833435716, 0.03973284887140411, 0.1261779351988603, 0.10516134934845969, 0.1253153141378364, 0.13030806027891415, 0.0044960855301852025, 0.12986367973232607]
62 :	 [0.005445881552076242, 0.19385393367694254, 0.18274822522610132, 0.09736458232033453, 0.05282505105513955, 0.1100457065058835, 0.19019741320626277, 0.058232033453272394, 0.06503938539336769, 0.04424778761061947]
63 :	 [0.06927753428531033, 0.015599227107780762, 0.054455912154201425, 0.21980300673924313, 0.13021348791177717, 0.0741552382298883, 0.16633677364626043, 0.052146661011357745, 0.04802299825627975, 0.16998916065790093]
64 :	 [0.1020129798702013, 0.04030359696403036, 0.007655923440765593, 0.08841711582884171, 0.1044109558904411, 0.1964580354196458, 0.07684523154768452, 0.14161258387416126, 0.11543284567154329, 0.12685073149268508]
65 :	 [0.24988360492184902, 0.022480877951446626, 0.01669437978051214, 0.0659461257066844, 0.07795144662454273, 0.2161290322580645, 0.10113069504489525, 0.07342866644496175, 0.10638510142999667, 0.06997006983704689]
66 :	 [0.0687630264333212, 0.0381612465676382, 0.1467396698316075, 0.008733913388692229, 0.15156978859959638, 0.0019353558077215734, 0.15213219968901975, 0.1404869818374301, 0.15418334601515202, 0.13729447182982102]
67 :	 [0.0406075368964035, 0.015389024215503654, 0.09382433013325692, 0.05358933944691217, 0.1766442183693939, 0.10792377131394182, 0.10992978936810431, 0.28591488751970195, 0.05785929216220089, 0.05831781057458089]
68 :	 [0.06309651260791325, 0.12742306553381472, 0.2243229083619963, 0.11828887724653198, 0.1755085305573905, 0.025193047994350928, 0.0031889934170064465, 0.051616136306690055, 0.12528188423953895, 0.08608004373476687]
69 :	 [0.159776955659214, 0.07439279395206691, 0.08656372312476543, 0.024207817275213126, 0.22229371079298696, 0.12758029060104015, 0.0776365878505174, 0.10672350008042464, 0.10817114363841081, 0.012653477025360571]
70 :	 [0.09307206001941187, 0.018415046824584873, 0.10568977728810891, 0.003121638991631909, 0.037695758243487844, 0.16974895726764774, 0.00794837491146612, 0.21137955457621782, 0.10154508013955563, 0.25138375173788724]
71 :	 [0.025358220211161388, 0.2713046757164404, 0.03711035696329814, 0.19680115635997988, 0.03321392659627954, 0.22571015585721468, 0.034722222222222224, 0.013260432378079437, 0.16060206133735547, 0.0019167923579688285]
72 :	 [0.10006731353330378, 0.11632106913592408, 0.13139273342199018, 0.13030914971514884, 0.04158662923377498, 0.1478435042440362, 0.16194651036792593, 0.11898077459817104, 0.025086604606872547, 0.02646571114285245]
73 :	 [0.045033584368003254, 0.07544609539317457, 0.07626026189022321, 0.1187326141529276, 0.12185358572494742, 0.09654657710835199, 0.12606011262636543, 0.16605604179388017, 0.0607062894361897, 0.11330483750593663]
74 :	 [0.06387047424783274, 0.20807836138024818, 0.10256246812850586, 0.055286418493965664, 0.044471358150603435, 0.19664711881693014, 0.02566717661057284, 0.08977137514873364, 0.13128930817610063, 0.08235594084650688]
75 :	 [0.028655812931728867, 0.1863360101540189, 0.21792086699699773, 0.01632941980521858, 0.05157558153725988, 0.00986111450120823, 0.14064292513851936, 0.20278747345553955, 0.11418389514022798, 0.03170690033928092]
76 :	 [0.25752637684361707, 0.003065790200519251, 0.040960061868198644, 0.028475943213831963, 0.1534552284151798, 0.07802574158979175, 0.19181903551897475, 0.03424846710489974, 0.05101364414737889, 0.16140971109760813]
77 :	 [0.012311699800948567, 0.14090875580566684, 0.1801784090629838, 0.1532696041088148, 0.007790037598604182, 0.18536357604502002, 0.061656796009141625, 0.037279138918241465, 0.14280097314034354, 0.07844100951023518]
78 :	 [0.1506023089903597, 0.09802349088600404, 0.11417974036389153, 0.04039897749486241, 0.09575125724692163, 0.1523231918199589, 0.1150485355788348, 0.03045795532387683, 0.1199104472624597, 0.08330409503283044]
79 :	 [0.07112649667207938, 0.08695419425063793, 0.1706250780678432, 0.11120429685408897, 0.14776681358291252, 0.15615353045091987, 0.13989757498973965, 0.0028372084723684446, 0.08500918970039792, 0.02842561695901215]
80 :	 [0.003158157817008611, 0.03730715924840388, 0.19035285029423124, 0.20464408243019108, 0.03969281803103628, 0.20764319632835754, 0.055256401517733394, 0.20503033194737919, 0.05691500238565878, 0.0]
81 :	 [0.08820730097325842, 0.053713426053851585, 0.05319148936170213, 0.053099382886616926, 0.08415461606950969, 0.14655675293973167, 0.12277793128856959, 0.14592735869331613, 0.1304074176414602, 0.12196432409198367]
82 :	 [0.022689405076938157, 0.14711359404096835, 0.09760201247998955, 0.1321016694436277, 0.16209284850860858, 0.03884478421379333, 0.09211343069031984, 0.1323303603515306, 0.0197164232742004, 0.1553954719200235]
83 :	 [0.007732009341209255, 0.09125340973762192, 0.07904703966089055, 0.12771552485428891, 0.1135663402476598, 0.08619031732637322, 0.194575818827639, 0.1631767961222207, 0.09890692152206762, 0.037835822360029046]
84 :	 [0.06155731313356355, 0.02419516542274702, 0.11522780438899409, 0.15893951208644314, 0.06594630722958672, 0.07111507185028405, 0.11375737997103709, 0.03858750139244736, 0.1491589617912443, 0.20151498273365268]
85 :	 [0.1274275273597167, 0.13584735067528114, 0.10465444819077398, 0.18043285803085385, 0.0012997042701877977, 0.181110964606604, 0.06846992785699486, 0.040121305731884195, 0.0005839251068959671, 0.1600519881708075]
86 :	 [0.06031446312502269, 0.06378227241366789, 0.08654998365953738, 0.1452667126620429, 0.0006536185046661099, 0.16247866661825047, 0.15091325029957514, 0.17638621591197937, 0.04526308144812811, 0.10839173535712988]
87 :	 [0.12100244861616087, 0.05123543815389182, 0.17546560807301328, 0.11719967351784522, 0.05307190027454181, 0.05954589300289382, 0.11356384952140684, 0.18466646879869408, 0.08199154114417155, 0.042257178897380725]
88 :	 [0.1052064948817508, 0.15933639251676668, 0.146664313448641, 0.04714084009883516, 0.17213201553123897, 0.026103070949523473, 0.0737733851041299, 0.13905753618072714, 0.05691846099541122, 0.07366749029297565]
89 :	 [0.0024698278127134824, 0.12030338594124963, 0.1654609469424933, 0.053250188302475084, 0.06193837692024733, 0.11527614776927254, 0.06314701606263903, 0.11031897563453555, 0.16579376061938378, 0.14204137399499028]
90 :	 [0.11099902272942215, 0.16333028593045618, 0.04265313199457772, 0.26915923205447495, 0.0038145077393524794, 0.03272280192932127, 0.10318085810661706, 0.15286403329024936, 0.10355915639481732, 0.017716969830711516]
91 :	 [0.1909506330062177, 0.025395160686193723, 0.03955352460858491, 0.32961270507154095, 0.07476215446849951, 0.05565959997003521, 0.04019027642520039, 0.010188029065847629, 0.12195670087647015, 0.11173121582140984]
92 :	 [0.15517314728154513, 0.1617246660427125, 0.1025270143793074, 0.1788054113843274, 0.07393856887603165, 0.08246830596443461, 0.003679911511954395, 0.0820641538330639, 0.11599166170339488, 0.04362715902322811]
93 :	 [0.11954138211891485, 0.11937430820959422, 0.039283252929014474, 0.15730008562537853, 0.030115072155044588, 0.07086022179061462, 0.09830211139652904, 0.148486936908715, 0.11406971158866404, 0.10266691727753065]
94 :	 [0.11552177368410327, 0.011472703930878488, 0.13918040470319729, 0.09954557495975383, 0.14700548162940924, 0.030220284066594664, 0.199702484054368, 0.14237972000896623, 0.04593157133250464, 0.06904000163022436]
95 :	 [0.10134333905594592, 0.05511406877754376, 0.16275818127112796, 0.02362790039114352, 0.13907718447461107, 0.1724394258508699, 0.1557317569600538, 0.0031680855206102547, 0.11969699651333604, 0.0670430611847578]
96 :	 [0.0879322874364126, 0.04843329201043047, 0.007951096481853546, 0.06839652887615953, 0.16996537425725644, 0.032018125080152185, 0.2047621083230026, 0.16808446971316204, 0.06527593724618476, 0.1471807805753858]
97 :	 [0.010522792410200623, 0.040919646032509784, 0.06706972657475785, 0.15966193175874982, 0.1394949896445681, 0.06382711658751909, 0.06692328612372127, 0.1950168406518692, 0.08715298843120436, 0.1694106817848999]
98 :	 [0.13087173680059855, 0.09827512992133945, 0.011485653044304694, 0.13756496066972682, 0.030756475845752532, 0.18971548743251168, 0.13012355165510686, 0.0864861585748084, 0.1506683113259054, 0.034052534729945606]
99 :	 [0.11513536703773117, 0.06801092871497279, 0.07882674373969788, 0.18743649377921287, 0.00458373789148057, 0.14065075530065257, 0.1407636552487186, 0.13281549890487052, 0.00912231580373473, 0.12265450357892835]
100 :	 [0.12233399770868972, 0.1502534565828089, 0.12073321929094932, 0.13636434972300257, 0.0922644737048604, 0.006481583201242957, 0.15169729593998652, 0.05221362544923806, 0.025408433905114644, 0.14224956449410694]
101 :	 [0.0567075660227346, 0.15471560263876055, 0.12723209489223627, 0.04383608741431549, 0.030599308077443755, 0.01428970496594108, 0.16728624535315986, 0.10475535595332745, 0.20156004899327418, 0.09901798568880675]
102 :	 [0.09706707753260331, 0.1580641611181423, 0.07398338194024101, 0.000742860287239311, 0.057475375557145214, 0.2599185605018434, 0.16667583778132394, 0.022258295273207506, 0.1317338909371045, 0.032080559071149505]
103 :	 [0.2744362118613906, 0.09315041899893228, 0.07606691040864529, 0.10259811693143948, 0.12003753195069078, 0.04520011647846766, 0.137282816190507, 0.055359627268903484, 0.045458957517714435, 0.050409292393308956]
104 :	 [0.05353994122361742, 0.07158250957342595, 0.0231721435568617, 0.15353103571110518, 0.17237510018701577, 0.00448837830617152, 0.13493632558553745, 0.11853237153798202, 0.1726422655623831, 0.0951999287558999]
105 :	 [0.26015274920384407, 0.11687286869768622, 0.03128258602711158, 0.014908547755263084, 0.00338190119212017, 0.012287574331369951, 0.0906631344587549, 0.17267423836766901, 0.24837246005129215, 0.04940393991488882]
106 :	 [0.06755903757611763, 0.15767488489529186, 0.0415119560374276, 0.07754715579979207, 0.07569062824892321, 0.013905391356007723, 0.18145700282192187, 0.13560077231546117, 0.18381479281152532, 0.06523837813753156]
107 :	 [0.15795557342446476, 0.1550742118135826, 0.13284417194357892, 0.03601702013602707, 0.0013401681911079841, 0.12291017522699099, 0.02273260294166918, 0.16512547324689247, 0.07737796093409723, 0.12862264214158878]
108 :	 [0.16499472459010903, 0.023563497513021052, 0.004572021905511548, 0.0433588451039172, 0.1313828272847549, 0.12329386545192678, 0.09090452345463985, 0.12503558808259785, 0.1378472978178225, 0.1550468087956993]
109 :	 [0.23904465212876427, 0.1767393561786085, 0.016614745586708203, 0.280077139890224, 0.08654502299362113, 0.05396825396825397, 0.0076249814567571576, 0.025456163773920782, 0.03987538940809969, 0.07405429461504227]
110 :	 [0.08245790001583699, 0.10679406640975558, 0.12595681782188672, 0.14043886044097204, 0.08750813845043903, 0.03331045768885604, 0.13303067096024918, 0.1097854968414014, 0.07416987805521828, 0.10654771331538475]
111 :	 [0.04906636145906191, 0.13944172442296687, 0.20711727178313305, 0.0315593141306882, 0.17119179330662768, 0.09192259596023823, 0.14418939827472924, 0.07645026599690553, 0.07600517157330282, 0.013056103092346496]
112 :	 [0.11961025870758203, 0.05386941426811513, 0.15272866902388685, 0.09893925091595604, 0.11796233780778523, 0.03564628897812905, 0.11927427483480793, 0.05170951794313873, 0.10396300977553077, 0.14629697774506822]
113 :	 [0.0263622210690192, 0.03337830825116762, 0.030679813181110533, 0.1885002594706798, 0.04865594187856772, 0.0013492475350285417, 0.15906590555267255, 0.12610275038920601, 0.18536585365853658, 0.20053969901401142]
114 :	 [0.12198317696538337, 0.054852798447104494, 0.12500808799741184, 0.0029440310579100615, 0.10266903914590747, 0.09361048204464574, 0.09521190553219024, 0.1481559365901003, 0.11203494014881915, 0.14352960207052734]
115 :	 [0.10510583951523056, 0.12733349637238117, 0.08464443900980952, 0.004225428656829977, 0.12502377652781174, 0.09884242276025108, 0.12365153120839108, 0.13169479090242112, 0.06414227874242548, 0.13533599630444826]
116 :	 [0.149876776611188, 0.11395631477667871, 0.011478343067418385, 0.12882752101549577, 0.12989095574085952, 0.10597211437831268, 0.1370480402417204, 0.046588568920698153, 0.042149150940211336, 0.13421221430741703]
117 :	 [0.09487018734326597, 0.019084673255642424, 0.1798200324531642, 0.18087107242956188, 0.14557825637999705, 0.1199291930963269, 0.08258961498746127, 0.0916801888184098, 0.04838471750995722, 0.03719206372621331]
118 :	 [0.24787812257356287, 0.1377011432702348, 0.12396583576534848, 0.20718091515167741, 0.032879059680312725, 0.011727221612359099, 0.06988138905994806, 0.03237034458753916, 0.05424509357680259, 0.08217087472221478]
119 :	 [0.26382694699796727, 0.2199569187828039, 3.0338885349352265e-05, 0.11598555869057371, 0.21079457540729954, 0.04723764448894147, 0.07724280209945086, 0.03664937350201754, 0.01541215375747095, 0.01286368738812536]
120 :	 [0.18798099575938432, 0.09138919428302184, 0.17543584105544213, 0.07356290246583949, 0.14732212973142766, 0.06011465368305324, 0.03692869483273127, 0.08834615988691691, 0.039991361708811055, 0.09892806659337207]
121 :	 [0.036507104970204964, 0.007104970204963657, 0.2557134437823325, 0.04014144456813568, 0.2500491126972693, 0.03414969550127693, 0.07091873485691834, 0.2314517713312815, 0.06957632113155654, 0.0043874009560605064]
122 :	 [0.12710800633084102, 0.041077698339063835, 0.12099547017409813, 0.1380232494678819, 0.16889519547381251, 0.09137877712892721, 0.09616329203733014, 0.14862922738270662, 0.03680256144372283, 0.03092652222161582]
123 :	 [0.013099574984820887, 0.08536733454766242, 0.11517911353976927, 0.1296448087431694, 0.13026715239829995, 0.10673952641165756, 0.12577413479052824, 0.06892835458409229, 0.08028233151183971, 0.14471766848816028]
124 :	 [0.07985257985257985, 0.08007241691452217, 0.06988232251390146, 0.11422475106685633, 0.1276606750290961, 0.1102288891762576, 0.11406957196430881, 0.09419371524634683, 0.10016811069442648, 0.10964696754170439]
125 :	 [0.05306131889991442, 0.17731825226100434, 0.12423380288205768, 0.006592186524182916, 0.21971642032706498, 0.14981611269169384, 0.09948419031758148, 0.08835842990308329, 0.0499155737515324, 0.03150371244188467]
126 :	 [0.046692768214115554, 0.0308661156339983, 0.016903859300229942, 0.03931804528411327, 0.20707227642781678, 0.20152051871646676, 0.0402295278934394, 0.18513454726244485, 0.17243593727342407, 0.05982640399395107]
127 :	 [0.024413182334730985, 0.07662917825933618, 0.08417257729534856, 0.1524158470159489, 0.11168149222148203, 0.16387789490183785, 0.19101453818723305, 0.010364826207923507, 0.16628786394451192, 0.01914259963164701]
128 :	 [0.08436593725283417, 0.02534273662008964, 0.1625692064329027, 0.02530978117585025, 0.09494463485367782, 0.037140785657790665, 0.21384787766939098, 0.008008172950171368, 0.25711837595570786, 0.0913524914315845]
129 :	 [0.1569906373643593, 0.1833940533552709, 0.10819916167195519, 0.03756806518588161, 0.044110157872057035, 0.04612762956869197, 0.07480314960629922, 0.11170525326125279, 0.0615818545069926, 0.1755200376072394]
130 :	 [0.09293918282809263, 0.07827151195631708, 0.17958953116173978, 0.1568442854453022, 0.08051214460553568, 0.03925814347580493, 0.14018075691960083, 0.05437770664658256, 0.1567689700621352, 0.0212577668988891]
131 :	 [0.05238771080313909, 0.19377191517782602, 0.050425780597762565, 0.1667014526632159, 0.10654950743028886, 0.18408749373852062, 0.06342878610786441, 0.04424778761061947, 0.1231632993822007, 0.015236266488562364]
132 :	 [0.06273304650686334, 0.053329235812333536, 0.08451137062077443, 0.1557057979922147, 0.07934849416103258, 0.20370825650481458, 0.03937717680803114, 0.02188076213890596, 0.19237861094038106, 0.10702724851464863]
