17 :	 [0.18424866812911314, 0.17376997806330305, 0.18503212159197743, 0.12231667188968975, 0.022759323096208085, 0.1564948292071451, 0.043716703227828266, 0.03300297712315888, 0.011673456596678157, 0.06698527107489816]
18 :	 [0.014709405395045757, 0.12780892146998227, 0.17921997029370898, 0.0624550812131666, 0.1027262709022088, 0.1670739303339562, 0.08861578266494179, 0.02491495376359542, 0.04043888649322026, 0.19203679747017394]
19 :	 [0.07468833232614874, 0.15660601177286868, 0.12847198907764273, 0.08769220439132479, 0.19107410640345576, 0.1767944671993554, 0.04780769489021688, 0.016338772130083484, 0.06871237046487164, 0.05181405134403187]
20 :	 [0.0972451350823976, 0.1539034644244585, 0.052046192326113565, 0.12773845635321873, 0.15097653131818423, 0.012931722633175456, 0.057935536515707875, 0.15626274989800082, 0.049314388093590907, 0.1416458233551523]
21 :	 [0.0077237881145887375, 0.14365861625069648, 0.04363363882644533, 0.1751493842104252, 0.055718869483351585, 0.11383941437546832, 0.18120160624051337, 0.09879531961496339, 0.03552558264645417, 0.1447537802370934]
22 :	 [0.053525234813104394, 0.02696227365058421, 0.15963818816298894, 0.16168683484088264, 0.16486397333287037, 0.16041945172659247, 0.02086841785447664, 0.017118352749179673, 0.125314675602007, 0.10960259726731367]
23 :	 [0.11951678383998415, 0.06768987028418655, 0.07549262303198337, 0.10704030101990296, 0.16655114367759183, 0.047846321417962176, 0.01998217645311417, 0.10713932072482424, 0.13244875730270325, 0.1562927022477473]
24 :	 [0.041751619363802034, 0.1683416632084153, 0.020785594428305937, 0.17528823773523627, 0.14578784980964582, 0.15185031485123504, 0.0030492755715136317, 0.07731447233098172, 0.16464283781101707, 0.05118813488984718]
25 :	 [0.1568292261298811, 0.10888730960567006, 0.11906728386762191, 0.16912202523865316, 0.0824193765245952, 0.03753145227896971, 0.07079883986708412, 0.14691815684843362, 0.018074256189616427, 0.09035207344947467]
26 :	 [0.05597384584901922, 0.05617198335644938, 0.1429165841093719, 0.10828214781058054, 0.0612641172974044, 0.11650485436893204, 0.09879136120467605, 0.1973449574004359, 0.0011491975430949078, 0.16160095106003566]
27 :	 [0.014878317389708264, 0.07503940918611933, 0.17478243969854673, 0.16569133429786867, 0.1940443542291995, 0.1355891943250772, 0.006931697942084692, 0.0706558120451748, 0.16055194454641647, 0.0018354963398043577]
28 :	 [0.07158424655431746, 0.30085643245234367, 0.00030696503668232187, 0.061884151395156094, 0.022285661663136568, 0.060257236700739784, 0.25278570770789205, 0.09457592780182338, 0.10888049851121957, 0.026583172176689075]
29 :	 [0.15452714609381557, 0.09671058152219518, 0.1738692623982546, 0.16812117143576402, 0.09947973483259209, 0.07984392044977763, 0.09270370059578753, 0.0015733825627255182, 0.12908030544600152, 0.004090794663086347]
30 :	 [0.006890800561797753, 0.17494733146067415, 0.1795777738764045, 0.09726123595505617, 0.045009655898876406, 0.0997191011235955, 0.0293188202247191, 0.04781864466292135, 0.21609462780898878, 0.10336200842696629]
31 :	 [0.19398326292279955, 0.01423458816564863, 0.10596561095713479, 0.0369991658369884, 0.13626456421709765, 0.041304523316201595, 0.11067459570002422, 0.10090681591905928, 0.07911094368054247, 0.1805559292845034]
32 :	 [0.1409725418008897, 0.13672342383801198, 0.0670041417395306, 0.08203712225801503, 0.13595643503604848, 0.13276576161988035, 0.020064427059364932, 0.1402208927749655, 0.10816076085289154, 0.0360944930204019]
33 :	 [0.0917088963963964, 0.021396396396396396, 0.0620777027027027, 0.15461359797297297, 0.13550464527027026, 0.022276182432432432, 0.14254293355855857, 0.05060529279279279, 0.1552294481981982, 0.16404490427927929]
34 :	 [0.16557066620760888, 0.15458770872783612, 0.03766569116887588, 0.047426407299018765, 0.027078671027715613, 0.0395420898605612, 0.124823549664314, 0.14663453262179377, 0.1390600791874677, 0.11761060423480806]
35 :	 [0.11824063631507094, 0.06800914109336974, 0.10872855701311807, 0.11859678280999585, 0.04837656556063394, 0.10890663026058052, 0.11196355434201935, 0.12438416335252567, 0.10731881047070695, 0.08547515878197899]
36 :	 [0.051510253364233, 0.01131472862178426, 0.14483242127402676, 0.03129564353736197, 0.17079203100352489, 0.0936337611248515, 0.09717813394613332, 0.046057372100722506, 0.17597226820385986, 0.1774133868235019]
37 :	 [0.024856473908720613, 0.04778857564386286, 0.10224830815613073, 0.09195291702748645, 0.021360531126719907, 0.08685333076750378, 0.1484973860611309, 0.20610025979024343, 0.1926617274447545, 0.07768049007344686]
38 :	 [0.11993783709662675, 0.09648048267666148, 0.08362738824389798, 0.029746777584788373, 0.14780144437334308, 0.03609105037023494, 0.03495749154401682, 0.14180455251851173, 0.1405978608647957, 0.16895511472712313]
39 :	 [0.025038428693424424, 0.1546199829205807, 0.10915456874466269, 0.0992997438087105, 0.0125533731853117, 0.15123825789923143, 0.16956447480785652, 0.03988044406490179, 0.08859094790777114, 0.1500597779675491]
40 :	 [0.016956290451281143, 0.12481159677276354, 0.01864083695363064, 0.06614061530277507, 0.1649304016313503, 0.10251352070218991, 0.10397641634896711, 0.1997295859562018, 0.1602535685787747, 0.042047167302065785]
41 :	 [0.21719516699203292, 0.2289611143354614, 0.10528676199018625, 0.006911834538067852, 0.10349285073603123, 0.003482298316889147, 0.07858914156070279, 0.025378568036722417, 0.2278267292776869, 0.002875534216219068]
42 :	 [0.04744904112893499, 0.0806416596309251, 0.11694608611747678, 0.022313351827282595, 0.07084790736943673, 0.15404655650705584, 0.17286213966952116, 0.13863225183934386, 0.06638523700398022, 0.1298757689060427]
43 :	 [0.13802212882751522, 0.11359464791148469, 0.10112359550561797, 0.004442919632901621, 0.07727935500471739, 0.08532464190753924, 0.07098378934728536, 0.08856677245046746, 0.16418217685907882, 0.15647997255339222]
44 :	 [0.0666751657317695, 0.16879143294237633, 0.0890362060173381, 0.10956144824069353, 0.2125446200917899, 0.000790413054563998, 0.09484956654767976, 0.003671596124426313, 0.2104793472718001, 0.043600203977562466]
45 :	 [0.00433228978907757, 0.27353508522278086, 0.06887392088037188, 0.21553932264491035, 0.06922176896562629, 0.0769060493944281, 0.004522025108307245, 0.025203174904341777, 0.18258862220535685, 0.07927774088479904]
46 :	 [0.04868893080365398, 0.004382558526572728, 0.1160915714338548, 0.0936979917896372, 0.18443729427863456, 0.042457191464181365, 0.09972632123969082, 0.14384777543548208, 0.08983320389067644, 0.17683716113761602]
47 :	 [0.14388589611187094, 0.22862645490830938, 0.026125547771233985, 0.07164987300080944, 0.14154129567086277, 0.05643788204426829, 0.08700142350741061, 0.18539090629971808, 0.04580344432969548, 0.013537276355821028]
48 :	 [0.11717747683535282, 0.1458303635067712, 0.22988833452126395, 0.15215015443098123, 0.04623425991922072, 0.19415538132573057, 0.06718935614160133, 0.028082679971489666, 0.007982893799002138, 0.011309099548586363]
49 :	 [0.1480716592089951, 0.08486994148596155, 0.1636098408483716, 0.004032059792496435, 0.022700824441494155, 0.1595122191080297, 0.011473340872957335, 0.1619380111783121, 0.0800839192932422, 0.16370818377013982]
50 :	 [0.016256706144346593, 0.13673448729628504, 0.15661504200830043, 0.0220265209029254, 0.14501467759894726, 0.12574147180888753, 0.024455916590748052, 0.13420386678813645, 0.19309646725377064, 0.045854843607652594]
51 :	 [0.1743433053630062, 0.07955581904414448, 0.20040587376869756, 0.19849051441079898, 0.04209230207953302, 0.05262677854797519, 0.0737869390733309, 0.046538672017511856, 0.12203575337468077, 0.01012404232032105]
52 :	 [0.0183368101161503, 0.02559942311159185, 0.030080609853460043, 0.02199387056066342, 0.13366298385227537, 0.15782018594349584, 0.21465914651420331, 0.07584537330345875, 0.2310386566741353, 0.09096294007056581]
53 :	 [0.17857541795435083, 0.0027367166846632165, 0.16491045165133858, 0.14687046207692595, 0.0800908515470827, 0.07037271474848271, 0.053431135271996125, 0.1752988047808765, 0.056540194362735975, 0.07117325092154746]
54 :	 [0.152615306154974, 0.10596691422560801, 0.08379817040130048, 0.11478022503426513, 0.09087431868166895, 0.06687278870366238, 0.11635801485353649, 0.08206100787301182, 0.09651611258088165, 0.09015714149109107]
55 :	 [0.06142251994877352, 0.13540537878041572, 0.0068712442123928675, 0.01184612353462713, 0.1572505171904246, 0.12693330706334352, 0.07922864742389912, 0.07400748694709881, 0.12195842774110925, 0.22507634715791547]
56 :	 [0.10582514226590792, 0.0308949818934299, 0.05891360579410243, 0.07683393688566995, 0.13926539058458354, 0.13181583031557165, 0.18338334195550957, 0.02123124676668391, 0.08509053285049147, 0.16674599068804966]
57 :	 [0.044413224688582935, 0.17607942305891167, 0.006687271705535263, 0.07777465580219163, 0.18647560176079422, 0.10856982298398427, 0.05737566732228154, 0.1747307296056945, 0.14196871780462678, 0.02592488526739721]
58 :	 [0.19994185925787494, 0.11304221433169294, 0.08735646504287879, 0.19198903631719927, 0.024772109055420585, 0.10822483855561785, 0.06889677941817729, 0.07180381652442949, 0.06588591955813036, 0.06808696193857845]
59 :	 [0.1075907853153386, 0.044423684681282424, 0.14110234342390332, 0.15106040428534515, 0.11087038619784938, 0.16877024905090338, 0.08264594223927173, 0.009958060861441832, 0.18125260877342927, 0.0023255351712349187]
60 :	 [0.15403581170875008, 0.15106316010351822, 0.03666853185983073, 0.07515562705462685, 0.039273973560886896, 0.09545708889976919, 0.11677274952787298, 0.16433517521158286, 0.04207176330698748, 0.12516611876617473]
61 :	 [0.13361814967589863, 0.050806570418385384, 0.010735857395403654, 0.11024970536240425, 0.12606806128461992, 0.10428329404832057, 0.03679286977018267, 0.14523791985857396, 0.1521619033588686, 0.13004566882734236]
62 :	 [0.01753723888383244, 0.03440850667081049, 0.15643661065109774, 0.15024307945035187, 0.07731924434479544, 0.06140253512997536, 0.10056163562501387, 0.16502763780051946, 0.07578751082203032, 0.16127600062157302]
63 :	 [0.14990500043181623, 0.1574401934536661, 0.09972795578201918, 0.06671560583815528, 0.17667760601088178, 0.008463597892736851, 0.14066413334484842, 0.11145176612833578, 2.1590810950859316e-05, 0.08893255030658952]
64 :	 [0.1437650752325893, 0.07881235881925036, 0.08579960947968912, 0.036582564416708145, 0.1606684788851028, 0.021191469811248517, 0.1074505149508021, 0.05700830812818255, 0.12534936253302195, 0.18337225774340518]
65 :	 [0.047417698580489276, 0.15726134330785493, 0.17440698836047674, 0.026090188880886555, 0.0944636758590247, 0.20625885742164812, 0.13435401807494832, 0.05097228353042307, 0.08029180122203378, 0.02848314476221453]
66 :	 [0.025654392800307305, 0.10791307688086484, 0.09822751467925149, 0.18270866487406026, 0.12648850353948307, 0.00952093508203918, 0.14550293585029908, 0.17466937386818857, 0.05210448334522307, 0.07721011908028316]
67 :	 [0.019823295386046193, 0.1534367841826981, 0.04932573239412363, 0.1251916022251692, 0.12021425003875101, 0.04713845305960767, 0.13655856569588207, 0.16786938325611836, 0.08096378072094104, 0.09947815304066272]
68 :	 [0.009341364118007919, 0.05783280352462216, 0.002816351569906865, 0.023897161340694886, 0.24440912386369973, 0.2606937705649434, 0.15952819140036809, 0.09466845128548323, 0.02529139479114383, 0.12152138754112989]
69 :	 [0.1240381717729784, 0.07144148669010547, 0.19933701657458563, 0.14862882973380212, 0.01090909090909091, 0.11547965846308388, 0.1228327473631341, 0.04755399296835761, 0.04745354093420392, 0.11232546459065797]
70 :	 [0.13251866938221318, 0.163255261371351, 0.1295315682281059, 0.01741344195519348, 0.02868295994568907, 0.1695519348268839, 0.08754243041412084, 0.1631194840461643, 0.08966395112016293, 0.01872029871011541]
71 :	 [0.12675133555085172, 0.149480899102913, 0.1337062796089104, 0.1083392131169573, 0.08673520814434028, 0.09224540536908242, 0.06891106407284212, 0.12592816584349695, 0.019840069885428215, 0.08806235930517757]
72 :	 [0.0811306706376642, 0.22376748391214168, 0.062037972663936604, 0.008376322927192469, 0.1745200234005212, 0.08873584002552784, 0.22751688560336117, 0.06767537095144392, 0.06259639419241611, 0.00364303568579482]
73 :	 [0.10664208604399696, 0.026766879974473967, 0.11867831882722067, 0.14470068955737153, 0.16171804371332849, 0.17127257901547516, 0.09598851328594472, 0.021803485012319854, 0.12349990250474181, 0.028929502065126834]
74 :	 [0.007886200082031395, 0.03365151571646967, 0.11320332600022372, 0.13359931391923635, 0.0557813490435885, 0.17569633468809426, 0.10891532122748797, 0.15324956187777322, 0.1765539356426414, 0.04146314180245349]
75 :	 [0.09806518298394651, 0.06235666526696599, 0.033964275331890566, 0.05426531864724313, 0.12581155722084048, 0.13343454245938177, 0.10118220872767208, 0.15360638263509804, 0.08801963887722472, 0.14929422784973675]
76 :	 [0.17463802403709663, 0.11918236017791237, 0.03410617961578499, 0.13523232705592883, 0.0052238099744487555, 0.1048358095959118, 0.18826535440522382, 0.0767672944071165, 0.014819721775338317, 0.146929118955238]
77 :	 [0.17465343618255122, 0.14786722877814393, 0.11414054014249157, 0.12352952005743846, 0.1569432426959259, 0.08582632228133802, 0.039396896113698704, 0.051179145418730095, 0.07824149929122406, 0.028222169038458]
78 :	 [0.1957275498568869, 0.00407232448281479, 0.15037349033113814, 0.028599353082167874, 0.08361063923859167, 0.19128289856421474, 0.0634351802294464, 0.018406906662322853, 0.17727410234333185, 0.08721755520908478]
79 :	 [0.04601338382528402, 0.19318358665767496, 0.14512112880634953, 0.06471442651864917, 0.11070187269803393, 0.015796026352648235, 0.05177154121491934, 0.17232971935467137, 0.02513357887638118, 0.17523473569538828]
80 :	 [0.1497054768768016, 0.03518611354806367, 0.12335505702468981, 0.045463090612858754, 0.082842461461336, 0.22634415340268205, 0.028481012658227847, 0.059813259806993355, 0.05204286251409951, 0.1967665120942474]
81 :	 [0.15667429993328405, 0.08236715411384987, 0.1541318812095422, 0.17171243621414017, 0.12724715555635696, 0.007050253340305451, 0.09809048125642367, 0.058259254584467804, 0.010602427018157558, 0.13386465677347228]
82 :	 [0.07537742438080912, 0.009590071455434375, 0.030059635738462365, 0.25218933003814537, 0.15924353946166658, 0.1678396819427282, 0.04284639767904153, 0.03682909794229839, 0.13979476709826466, 0.0862300542631494]
83 :	 [0.0812255859375, 0.21259765625, 0.16005859375, 0.0039306640625, 0.007958984375, 0.0847900390625, 0.1677001953125, 0.0767578125, 0.1808349609375, 0.0241455078125]
84 :	 [0.16226548804595128, 0.12727984782365448, 0.12769012718660253, 0.09425235910633695, 0.16012084592145015, 0.12185297079556898, 0.006135541382268472, 0.020551266271306552, 0.03923762634739473, 0.14061392711946588]
85 :	 [0.14290417453140775, 0.07835476932531496, 0.09940301128133093, 0.2160791887976823, 0.01751459549624687, 0.03674114393573592, 0.03254905403625828, 0.08739739256397876, 0.15710460471445503, 0.1319520653175892]
86 :	 [0.11187117001567622, 0.03707068547812455, 0.17368533561351004, 0.1271911073108166, 0.1360980475986889, 0.1586504204075816, 0.12752957104175575, 0.08894470571469289, 0.012808180133960382, 0.0261507766851931]
87 :	 [0.057954573479000716, 0.007571086833214136, 0.12397346420380281, 0.10910256726429751, 0.08564946114577425, 0.13285161163037312, 0.10399763249401958, 0.23840291992404253, 0.0689289501590668, 0.07156773286640854]
88 :	 [0.18832921497814104, 0.03339669264398403, 0.15069378445162518, 0.14153202813153393, 0.10125451435088387, 0.07789393651397072, 0.02647785592092758, 0.07675346892225812, 0.1362098460368751, 0.06745865804980042]
89 :	 [0.003542533254102482, 0.22585363623897245, 0.08735201353019152, 0.04829272752205513, 0.17735521323764683, 0.13281071444896467, 0.07633587786259542, 0.0794441651049047, 0.002376925538236504, 0.1666361932623303]
90 :	 [0.030705039049962555, 0.003049106665240184, 0.08558895902428587, 0.02051460361613352, 0.1840965015512999, 0.08085481972825506, 0.22935166363539103, 0.2211672194286937, 0.04151064512677865, 0.10316144217395956]
91 :	 [0.17036638145954247, 0.14683180757494166, 0.16669658349787592, 0.01575619777019885, 0.02570853028580546, 0.04928299327868525, 0.03400546480783422, 0.19425995731865414, 0.1903109355990347, 0.006781148407427352]
92 :	 [0.05459209431156108, 0.11895373111926756, 0.07056993546098322, 0.12599435113045615, 0.11162657424715851, 0.11801225286195746, 0.10117480112977391, 0.12334729632004802, 0.04253025692805196, 0.13319870649074214]
93 :	 [0.028334106337226463, 0.12592233419066493, 0.019332124636336805, 0.03921237930598305, 0.14205000632457732, 0.03436353670363031, 0.18935784458405364, 0.1611502297929755, 0.1592106927520344, 0.1010667453725176]
94 :	 [0.10788239538239539, 0.04289321789321789, 0.1154040404040404, 0.13430735930735932, 0.06313131313131314, 0.10476190476190476, 0.13106060606060607, 0.01378066378066378, 0.15670995670995672, 0.13006854256854256]
95 :	 [0.03228728940976908, 0.11006592389837697, 0.09165734993638922, 0.019565133582636184, 0.13354408419754038, 0.09882801958440958, 0.15231890203940013, 0.04261922202089518, 0.14927329503835923, 0.16984078029222408]
96 :	 [0.024777006937561942, 0.1145014022731586, 0.13927840921072054, 0.16922168567994433, 0.18316007000822385, 0.06884844906479978, 0.06678194125213505, 0.06117284861775932, 0.09440566813571474, 0.07785251881998187]
97 :	 [0.021757512013033883, 0.044752418074202396, 0.04170017942213698, 0.16554270040627772, 0.176308028625049, 0.07096454866052095, 0.05044443069562169, 0.12561611911980036, 0.131534987316711, 0.17137907566664604]
98 :	 [0.1122909601216232, 0.22268740498187348, 0.05653139983627646, 0.09994152730674775, 0.08113670915682376, 0.02189217635364285, 0.0639457373406619, 0.22205589989474916, 0.018711261840720382, 0.10080692316688107]
99 :	 [0.1419532746074301, 0.0851627728839525, 0.13103025660666412, 0.07707391803906549, 0.07652240520873228, 0.13000382995021065, 0.13129069322098813, 0.030563002680965148, 0.10058981233243967, 0.0958100344695519]
100 :	 [0.02996969928449571, 0.148753596618542, 0.24439182135309245, 0.07610826776665902, 0.030733582868637487, 0.018384131591678763, 0.18004736078221678, 0.08107351106358057, 0.04667328699106256, 0.14386474168003463]
101 :	 [0.13930445298328425, 0.18422438510600947, 0.10439056739940315, 0.07507460648735104, 0.03930250248688291, 0.039673096803136396, 0.11141235444420605, 0.10185492207766876, 0.01845169595662096, 0.186311416255437]
102 :	 [0.14181169120928158, 0.012918340026773762, 0.058790718429272644, 0.06390004462293619, 0.15203034359660866, 0.013007585899152165, 0.08516287371709058, 0.12184292726461401, 0.15921463632307006, 0.19132083891120036]
103 :	 [0.047403900023494115, 0.11018741076753474, 0.09542226157988903, 0.0727594744546654, 0.15609130175482985, 0.10939222525436901, 0.022283266766667267, 0.11786817992879475, 0.17076608895234308, 0.09782589051741275]
104 :	 [0.015210252104990246, 0.1371144966542384, 0.14017630064939876, 0.10852119805427295, 0.034074915430010615, 0.1712141040519519, 0.13136126817946123, 0.04076643867749821, 0.12387960196548063, 0.0976814242326971]
105 :	 [0.03874326331069695, 0.06640748836200423, 0.06835966829626416, 0.08320958403550631, 0.11003954415764271, 0.1359851834548579, 0.09093487727962891, 0.11834882285218494, 0.162164416932241, 0.12580715131897285]
106 :	 [0.13775178687459388, 0.121197353653494, 0.07968574635241302, 0.1392876129718235, 0.0811625022151338, 0.01936026936026936, 0.08810325476992144, 0.08482485675468132, 0.1095752850138815, 0.13905133203378817]
107 :	 [0.06551229140498833, 0.04643818410191997, 0.15578682935582272, 0.17453795083438003, 0.060846940606495606, 0.15142652072492374, 0.09467073389556792, 0.058370715951911, 0.16375381302709494, 0.028656020096895746]
108 :	 [0.08599557632502369, 0.0815053799205069, 0.053233772929104785, 0.10395636194309092, 0.053483228284911276, 0.1053865726497148, 0.1591026259333788, 0.12244931898687865, 0.07980908350102277, 0.15507807952636743]
109 :	 [0.04779661016949153, 0.0686864406779661, 0.05970338983050848, 0.04739406779661017, 0.022245762711864406, 0.20669491525423728, 0.18595338983050846, 0.1392584745762712, 0.09557203389830508, 0.1266949152542373]
110 :	 [0.10204795756749788, 0.039688386312571364, 0.17324763343032892, 0.11934141220671111, 0.1373347084607168, 0.16486795093741943, 0.0887878006556411, 0.021289918597370068, 0.11757339128513021, 0.035820840546613136]
111 :	 [0.18346440397350994, 0.04146833609271523, 0.0935430463576159, 0.150377690397351, 0.10283009105960265, 0.1413752069536424, 0.0056912251655629135, 0.1595871274834437, 0.05786941225165563, 0.06379346026490067]
112 :	 [0.08793904179818654, 0.15728100685578722, 0.12702306037515831, 0.036128591246305714, 0.02330163453225839, 0.053861155230302174, 0.2005267496330847, 0.014214198114155894, 0.16228713886487464, 0.1374374233498864]
113 :	 [0.010309819709434623, 0.10518116576229651, 0.09676177139856468, 0.011692630841939436, 0.1672501312795379, 0.16781025730789428, 0.008314370733415018, 0.16901802905653773, 0.1497812007701733, 0.11388062314020654]
114 :	 [0.1191509323325906, 0.00011727453969743169, 0.12000117274539697, 0.002931863492435792, 0.1335757007153747, 0.09710331886947343, 0.24231851764981824, 0.11522223525272664, 0.1546851178609124, 0.014893866541573824]
115 :	 [0.11479863328292164, 0.15207528146529994, 0.07200470509158124, 0.09970313112642133, 0.14991878115722848, 0.2733714221699434, 0.006301461939169887, 0.040245336918165016, 0.051728000896207924, 0.03985324595306111]
116 :	 [0.13375445225023122, 0.06883523230415019, 0.015703406340397897, 0.10376448826180215, 0.1653186925635122, 0.07599818958222641, 0.09856937638979082, 0.14839522207135408, 0.021331444201743512, 0.1683294960347915]
117 :	 [0.11782248827610053, 0.19665895878806217, 0.1972640632766408, 0.12484602251853133, 0.001750480841959674, 0.014565729475071856, 0.20191040131394117, 0.04927279406997601, 0.01981717200095088, 0.07609188943876559]
118 :	 [0.04565143621374534, 0.15515899155638063, 0.1779946903008164, 0.1528235223666088, 0.18665788370561112, 0.02818532047827215, 0.014052737688883566, 0.10673293810008583, 0.08643232129668443, 0.046310158292911754]
119 :	 [0.12093865709202238, 0.14922980749194545, 0.08636414637664898, 0.1368714636062, 0.03531184381361502, 0.12363152579864395, 0.10649654575472454, 0.026592078477888022, 0.07623383076602497, 0.1383301008222867]
120 :	 [0.19162685047387798, 0.030077543667267174, 0.09649878593248218, 0.06824234354194407, 0.13538810997101902, 0.0013707213910863947, 0.019777551499960837, 0.18508655126498003, 0.15843581107542884, 0.11349573118195347]
121 :	 [0.042839174754547675, 0.047701289680677314, 0.1870130845332182, 0.178903302108168, 0.0324579023447033, 0.12361786404850851, 0.18089320242542567, 0.12577671816628808, 0.06285081379413918, 0.01794664814432409]
122 :	 [0.02329937411485221, 0.101146694686829, 0.11857554022568413, 0.19811320754716982, 0.10939284572159533, 0.16857782447804834, 0.12547398236557175, 0.010301978162547399, 0.07688793457901229, 0.06823061811868976]
123 :	 [0.1144139650872818, 0.044189526184538655, 0.11910224438902743, 0.06769742310889443, 0.088761429758936, 0.14512053200332503, 0.11308395677472984, 0.108927680798005, 0.09750623441396508, 0.10119700748129676]
124 :	 [0.17473032994923857, 0.12091529187817258, 0.059228267766497464, 0.04330583756345178, 0.11544257614213198, 0.19237785532994925, 0.050483819796954314, 0.14453125, 0.07663784898477158, 0.022346922588832488]
125 :	 [0.15851441433642108, 0.034386633191931436, 0.13889706518916112, 0.046056618474590943, 0.0936542290710761, 0.049658038265085275, 0.16436672149597437, 0.1540299541165267, 0.1312094190979136, 0.029226906761319366]
126 :	 [0.16906773791383847, 0.08630004155700235, 0.12470563789998615, 0.15005540933647318, 0.14711178833633468, 0.11590940573486633, 0.0776596481507134, 0.0013332871588862723, 0.07443898046820889, 0.05341806344369026]
127 :	 [0.184473543028593, 0.134917638643273, 0.10070141276054603, 0.040793212390963104, 0.09706519363363603, 0.03171259959862499, 0.07363840483239613, 0.09925089911975679, 0.0597293699207185, 0.17771772607149244]
128 :	 [0.11913299864531038, 0.13671208861263845, 0.02642441628815045, 0.07155948681169814, 0.14845804446569447, 0.12496613275958243, 0.07783887162323691, 0.12072675113554865, 0.07339230217547214, 0.10078890748266794]
129 :	 [0.1579978012917411, 0.1557475608080253, 0.06379689432458431, 0.018276762402088774, 0.15281022399340388, 0.09310155283770785, 0.1444963583894462, 0.017228940497457743, 0.11862718153085063, 0.07791672392469425]
130 :	 [0.17235794612103378, 0.02021031501630968, 0.1783115490773056, 0.1120463514222496, 0.17158238098496773, 0.019708478751796345, 0.11056365336800565, 0.14722051141677503, 0.016195624900203015, 0.05180318894135359]
131 :	 [0.17259927226704636, 0.17657411801930073, 0.03415203290618573, 0.18841955386805886, 0.1769300743553235, 0.06529821230817909, 0.06614855244423351, 0.028852238569846544, 0.07848837209302326, 0.012537573168802404]
132 :	 [0.22224447894236066, 0.0954980219339977, 0.03853472882968601, 0.12048675446942761, 0.03615604186489058, 0.24510491261455256, 0.03129851269467675, 0.006109469678000901, 0.06547648855726376, 0.13909059041514346]
