28 :	 [0.05667037242912729, 0.102751528627015, 0.08504724847137299, 0.18476931628682602, 0.11837131739855475, 0.16650917176209004, 0.12531962201222901, 0.08804891606448027, 0.018454697053918844, 0.05405780989438577]
29 :	 [0.09212478321736768, 0.16724127123425062, 0.03236590818863746, 0.10800476399423306, 0.13236799765979232, 0.08075806013497984, 0.13046657890887817, 0.07171065003447627, 0.14891660920620992, 0.0360433774211747]
30 :	 [0.08220501138952165, 0.08247835990888383, 0.06593166287015945, 0.15010478359908883, 0.0363371298405467, 0.0756628701594533, 0.1766013667425968, 0.04830979498861048, 0.12388154897494305, 0.1584874715261959]
31 :	 [0.048109342711090165, 0.17759126998513577, 0.018181488598049522, 0.022604502773447412, 0.05624841387811333, 0.15850342602327522, 0.14487184135155712, 0.045625929014247904, 0.16762136098321428, 0.16064242468186926]
32 :	 [0.1486628117094326, 0.10955908926635345, 0.13384531984098302, 0.13203830863751356, 0.14515720997470186, 0.08798337549692808, 0.04644018792916516, 0.040477050957715935, 0.12542464763281533, 0.030411998554391036]
33 :	 [0.11498806260500487, 0.07443628968078521, 0.16887434786453268, 0.03910160049518083, 0.036289680785215314, 0.10978866389601202, 0.10849765673357503, 0.13504288619683438, 0.11159253691749933, 0.10138827482536034]
34 :	 [0.08014859205523138, 0.16821742101666404, 0.13751774168112285, 0.15260474162855492, 0.0958839299794985, 0.11210990204839755, 0.02178065149205348, 0.054039846501603324, 0.14461441413026335, 0.033082759466610594]
35 :	 [0.09071393523061826, 0.16147366699378476, 0.056775433431468764, 0.08143195943735689, 0.0286023879620543, 0.1889924762839385, 0.10535246974157671, 0.0022489368662087015, 0.19009649983644095, 0.09431223421655217]
36 :	 [0.12613695129741734, 0.062437258540443526, 0.10362607611109421, 0.11109421105466492, 0.08313813768137986, 0.1355367626927874, 0.018084750403066348, 0.09573205974507955, 0.11361907948772548, 0.15059471298634136]
37 :	 [0.05798140579814058, 0.07198680719868072, 0.12516431251643126, 0.003704500370450037, 0.10374991037499104, 0.08128390812839081, 0.13462871346287134, 0.13752061375206137, 0.12786501278650128, 0.15611481561148155]
38 :	 [0.06945183042266703, 0.030928931526663973, 0.031184190934036713, 0.11284592967603327, 0.11892961221841697, 0.20293122886133033, 0.1070813213928655, 0.07102593010146561, 0.1390525621663015, 0.1165684627002191]
39 :	 [0.023561084913548042, 0.15198488344871408, 0.1371024380455503, 0.08804053376141266, 0.06319186649275944, 0.11106651951439751, 0.07386040600648808, 0.10058192033711247, 0.11063175144643991, 0.13997859603357748]
40 :	 [0.16109301937207748, 0.07573480293921175, 0.06892952571810287, 0.1326820307281229, 0.1615313961255845, 0.027868236472945892, 0.10767368069472277, 0.06496325985303941, 0.17674933199732798, 0.022774716098864396]
41 :	 [0.042294603791929994, 0.015105215639974998, 0.10243766928258907, 0.1411209111743871, 0.011493853739843045, 0.08974581568164455, 0.1265886519897215, 0.15874366275435794, 0.15502812695326065, 0.15744148899229113]
42 :	 [0.1037518339970656, 0.12280793684063439, 0.1085202263676378, 0.09755117725144972, 0.1457416334800531, 0.04623419269195836, 0.07938587298260323, 0.11037169007196256, 0.06621602738768952, 0.11941940892894572]
43 :	 [0.11910820767974477, 0.1559687037107372, 0.05974400850772912, 0.06063656044665578, 0.097800903946219, 0.12529909985187435, 0.09789585628014737, 0.04310835960347905, 0.18002962512818566, 0.060408674845227696]
44 :	 [0.07538613505747127, 0.11146282327586207, 0.14780890804597702, 0.20698635057471265, 0.028600933908045977, 0.050107758620689655, 0.09552352729885058, 0.17869971264367815, 0.033248024425287355, 0.07217582614942529]
45 :	 [0.04679278861033736, 0.028628907458991024, 0.11329696688331786, 0.09687403280718045, 0.14865753636645002, 0.04932683379758589, 0.15629835964097802, 0.1669181367997524, 0.17510058805323428, 0.018105849582172703]
46 :	 [0.029175530760213605, 0.13975600225763035, 0.02340120696392133, 0.18215169539356577, 0.1347848738766118, 0.02550688143099032, 0.19068293318282464, 0.09835887639473799, 0.09946598358876395, 0.07671601615074024]
47 :	 [0.05308651418955098, 0.05115887707488717, 0.15182437084066397, 0.13805553430735104, 0.0720722098982636, 0.10981412070680027, 0.11552053851449552, 0.14345597796986154, 0.14386904306586093, 0.021142813432264974]
48 :	 [0.08583031731335747, 0.03896978368824173, 0.0014098139887214881, 0.044146115646831074, 0.18878882248968942, 0.13988721488090228, 0.039958757680329936, 0.12183317902533457, 0.1885152764918778, 0.15066071879471424]
49 :	 [0.14516967577275736, 0.030106815388978164, 0.04955572360336516, 0.23319784478684186, 0.14306645240570942, 0.07375460818602893, 0.1499905473107099, 0.09183287645335098, 0.04603459684280178, 0.03729085924945647]
50 :	 [0.20207344317229825, 0.03857162803686121, 0.06150516615470539, 0.0006632225635297403, 0.024574141301312483, 0.22535604579726334, 0.1279321418598157, 0.04063110862887462, 0.1054872940519408, 0.1732058084333985]
51 :	 [0.11989015135633727, 0.08186239570667897, 0.14492054840467905, 0.019202549159364386, 0.012515198524170894, 0.11856945201459058, 0.16257179992453147, 0.06465137730074211, 0.12978491467862982, 0.14603161293027547]
52 :	 [0.1906048174174418, 0.19216865022949756, 0.14868597424753238, 0.014338519030017467, 0.01604451846135099, 0.10154758519842398, 0.054124862910759984, 0.10296925139120192, 0.10065396644867786, 0.07886185466509607]
53 :	 [0.13193973484395155, 0.04962699964096222, 0.0625656573715775, 0.09792422973098762, 0.0977247642983471, 0.10505179452400899, 0.09845613755136234, 0.13176686480232977, 0.11491868459196021, 0.1100251326445127]
54 :	 [0.09819818272385304, 0.1053607928683076, 0.11264363867465947, 0.16966969546024493, 0.01271062711485941, 0.014462632473934625, 0.11492811625070853, 0.11839777392260259, 0.15367835242790154, 0.09995018808292826]
55 :	 [0.06204524717497602, 0.09772360386496035, 0.13936784970638466, 0.16781695248344758, 0.18229885595302156, 0.028004585546171305, 0.08450506515686779, 0.03144374517464848, 0.02915097208899703, 0.17764312285052522]
56 :	 [0.13653214701832433, 0.13374289446739399, 0.07045510715672774, 0.17249232072873635, 0.04113264837764361, 0.07239699184408431, 0.05747978674575433, 0.17422236345019948, 0.010133107368569714, 0.1314126328425661]
57 :	 [0.1323767396698673, 0.0915956413852627, 0.020624303232998884, 0.06850792965799979, 0.15010608839500844, 0.017495594634444563, 0.17367928938756427, 0.1610206063221491, 0.17260042435358003, 0.011993382961124897]
58 :	 [0.06386600271616116, 0.06248981439565414, 0.09055681303757357, 0.14145767315527388, 0.002806699864191942, 0.14116794929832505, 0.06652784065187868, 0.10772295156179267, 0.17158895427795381, 0.15181530104119512]
59 :	 [0.1332352143770092, 0.12122855261629033, 0.12678647507649404, 0.11131337387195477, 0.038014640381114684, 0.027944536968898873, 0.15819745148921338, 0.04554785235679151, 0.1314729462798714, 0.10625895658236183]
60 :	 [0.1003447926173816, 0.15929756955007943, 0.1425480850488456, 0.16614271710103776, 0.05878376094378528, 0.08815873981678667, 0.020586147449548727, 0.10571950106480073, 0.1560355609640672, 0.002383125443666971]
61 :	 [0.037892526486589674, 0.010021952849098023, 0.15987400973561133, 0.016925964811809996, 0.08847952658203684, 0.06744933346059623, 0.2207374884668003, 0.2403996054850307, 0.03560179440679584, 0.12261779771563107]
62 :	 [0.11699569014220916, 0.10082161708446999, 0.09614049813562331, 0.03673871285370696, 0.10931219835030911, 0.036044615906119355, 0.10863424319220029, 0.13951348646510953, 0.11733466772126358, 0.1384642701489887]
63 :	 [0.07286608964886356, 0.03349517979030329, 0.12708465273379776, 0.12493842797832665, 0.05522130743790022, 0.138255576665963, 0.10240306804587995, 0.08729153472662023, 0.16437970586165646, 0.0940644571106889]
64 :	 [0.16669245647969053, 0.11810444874274661, 0.07738878143133462, 0.07943907156673115, 0.057969052224371376, 0.19282398452611219, 0.09305609284332689, 0.07920696324951644, 0.10413926499032881, 0.031179883945841393]
65 :	 [0.0972404452533119, 0.08830998433995006, 0.057878698099631774, 0.09918737038134338, 0.16009226732128498, 0.135290134168536, 0.07563380877809286, 0.008401405172048928, 0.08467008083971728, 0.19329580564608287]
66 :	 [0.07359202240461044, 0.12377575963608696, 0.038382464830913184, 0.13523707768766288, 0.0072199828403995275, 0.13172421608145954, 0.15696177941819242, 0.1590662587214479, 0.0964660936007641, 0.07757434477846309]
67 :	 [0.12038197773025588, 0.07010913649435882, 0.14497455939827447, 0.13743455497382198, 0.008258977951478504, 0.02265688371064081, 0.16361256544502617, 0.08347467000958632, 0.09991888503797655, 0.1491777892485805]
68 :	 [0.1634348550020813, 0.06821492992923546, 0.12522547523241292, 0.06171083668655474, 0.10533162203413349, 0.10616414596919661, 0.14645483557652283, 0.13098376578326626, 0.01255723602053559, 0.07992229776606077]
69 :	 [0.02580527752502275, 0.0864968152866242, 0.11279344858962694, 0.12394904458598727, 0.07312101910828026, 0.1159417652411283, 0.16496815286624203, 0.005859872611464968, 0.16760691537761602, 0.12345768880800728]
70 :	 [0.010136824401109142, 0.14414291558707215, 0.17578071730533207, 0.22094186099368154, 0.04366107550343198, 0.07984453838810855, 0.06866221191872358, 0.015205236601663712, 0.0850720487294877, 0.1565525705713896]
71 :	 [0.18843205208989708, 0.034787859693341736, 0.14206574249107332, 0.1332965763495064, 0.11237135055660576, 0.0074039067422810335, 0.11187250577609746, 0.0023104389834068474, 0.20633795421130013, 0.06112161310649023]
72 :	 [0.11215856095936043, 0.0914890073284477, 0.0800632911392405, 0.12490006662225184, 0.1345936042638241, 0.06334110592938041, 0.10223184543637574, 0.11002664890073284, 0.13426049300466356, 0.04693537641572285]
73 :	 [0.030517441610391844, 0.05505613144651383, 0.10454213084433739, 0.17725493569615897, 0.07002451718353478, 0.04015226461353177, 0.1259624069852467, 0.14731816422211708, 0.12789797410641318, 0.12127403329175448]
74 :	 [0.05825846953133456, 0.06039614676913086, 0.15602337915358805, 0.2033499296460656, 0.07728109102716745, 0.14714795973590217, 0.08014936681459033, 0.06797272432081394, 0.01783201645199697, 0.1315889165494101]
75 :	 [0.04673853013970423, 0.1158747366483258, 0.01589314569739614, 0.07889300251590338, 0.06416576325962896, 0.14481785268669845, 0.1632064472580744, 0.09147251938063777, 0.11863609400887726, 0.1603019084047536]
76 :	 [0.11003011852397565, 0.12092912396264437, 0.08955385582110897, 0.07761478624515178, 0.1985872462135165, 0.05031310264132955, 0.05124482676431713, 0.08459188316612858, 0.0013650841801911117, 0.21576997248163637]
77 :	 [0.2177335580230384, 0.07080034165146933, 0.17532722362012051, 0.02620097416837877, 0.13795332302223043, 0.040952007202382325, 0.030033010918996284, 0.02315381241487569, 0.1544126134028948, 0.12343313557561347]
78 :	 [0.06042377820331363, 0.11137707101823328, 0.20495795520772625, 0.01053201232203813, 0.05226459079177421, 0.07757472317042712, 0.11206394138706186, 0.16938639580384648, 0.15208975106152695, 0.04932978103405212]
79 :	 [0.016683831101956745, 0.141578503885404, 0.03896638891489561, 0.10686265330961521, 0.18700496208220205, 0.04754236494710233, 0.15637112629903568, 0.1443310551446494, 0.04400337047092969, 0.11665574384420935]
80 :	 [0.1824509983513464, 0.06934812760055478, 0.17674613351477245, 0.007772224112213121, 0.03880878235155576, 0.16334755188025019, 0.04911940962499673, 0.021746526051343782, 0.2331405542616387, 0.05751969225132808]
81 :	 [0.10369591872482047, 0.15849243883925965, 0.07260465930986162, 0.053599579611140306, 0.2453728031762714, 0.03935306825480236, 0.07091142640275588, 0.009721492380451918, 0.17781864891691482, 0.0684299643837216]
82 :	 [0.1775374627260031, 0.1297135092288529, 0.008171969954327557, 0.06656475295361039, 0.15343675687917563, 0.18121768014192427, 0.1306382818102895, 0.1315064356622504, 0.02028837806212962, 0.0009247725814366059]
83 :	 [0.1471216509775525, 0.1250724112961622, 0.12119840695148443, 0.12213975380159305, 0.03714699493120927, 0.05141202027516292, 0.16911658218682116, 0.1502534395365677, 0.06565894279507603, 0.010879797248370746]
84 :	 [0.1827312937707335, 0.12705031330630298, 0.04314872834500553, 0.04296443051971987, 0.1943881312200516, 0.000391632878732031, 0.09353114633247328, 0.06314504238849981, 0.15308238112790268, 0.0995669001105787]
85 :	 [0.19518339612175561, 0.10432893429172349, 0.008944461136663046, 0.08304250352462615, 0.14662444819377354, 0.14516837312501443, 0.06517669355397879, 0.1441052072017935, 0.10495296646404881, 0.002473016386622599]
86 :	 [0.18635287813155896, 0.12231500915464655, 0.12108694681373644, 0.08777296476577502, 0.21216451569686956, 0.11827356763274237, 0.037578707631849236, 0.04541597820747555, 0.010806948600008932, 0.05823248336533738]
87 :	 [0.12845431452544068, 0.08163343853436995, 0.03408128704487722, 0.17321607266569164, 0.17544838734508506, 0.10307135709337234, 0.06654607035640059, 0.12141097683011315, 0.028635208990839812, 0.08750288661380956]
88 :	 [0.12525852667995338, 0.06892791336065882, 0.17831760237656527, 0.06960478321362765, 0.0008836911969315233, 0.025514233068852706, 0.15816192231038242, 0.17673823938630467, 0.027920881434964087, 0.1686722069717595]
89 :	 [0.19032417718386538, 0.15773323434793368, 0.13043801039346697, 0.01046770601336303, 0.09482801286810195, 0.06265775798069785, 0.1652066320217768, 0.06300420687948527, 0.06090076713684731, 0.06443949517446176]
90 :	 [0.11624213189011118, 0.042924093574131815, 0.06574896562542895, 0.1695982116595094, 0.035080494931074374, 0.07133752965860737, 0.09041708335784458, 0.192011294782046, 0.16049963723356275, 0.056140557287683586]
91 :	 [0.01935593964067185, 0.057629019282806365, 0.17517856707540042, 0.20357865483532825, 0.023280758635820676, 0.01131127958850345, 0.18202871699861048, 0.22642061383193973, 0.05292411204017455, 0.048292338070744255]
92 :	 [0.09486151263638908, 0.10709689452578569, 0.14135969411545277, 0.00013056047747831762, 0.1166464608784855, 0.13692063788118997, 0.10137088501352233, 0.056961671174111723, 0.09131772824769188, 0.15333395504989275]
93 :	 [0.14676404628177903, 0.05207692460356838, 0.00037708139004108204, 0.18492865223172644, 0.08398991803441364, 0.15869172604044693, 0.1495226943457638, 0.172008653025582, 0.0318733006529462, 0.01976700339373251]
94 :	 [0.10673443456162643, 0.09107005228404191, 0.15349844814297914, 0.014393734247088966, 0.09529860228716645, 0.0976940862790843, 0.05093007269773158, 0.17149582352573584, 0.16162226341991792, 0.05726248255462745]
95 :	 [0.07019160995508836, 0.11508364549216497, 0.18998215301339505, 0.11531899037047207, 0.0012943968306889722, 0.18252956520033733, 0.11767243915354292, 0.0026280178077624588, 0.18398085861656435, 0.021318323559983525]
96 :	 [0.17429595706322398, 0.14176181693847525, 0.0026317425451229874, 0.16318876017987027, 0.082039911308204, 0.07932527923410075, 0.06247798246886462, 0.0547278115092111, 0.11987898128768883, 0.1196717574652382]
97 :	 [0.03302648735963256, 0.13957923826946655, 0.1484343070665395, 0.11011424011832707, 0.13393534826693654, 0.053091489403109975, 0.08382149738240274, 0.10727283342739817, 0.04007161901796314, 0.15065293968822374]
98 :	 [0.003444693531631035, 0.12902108735669893, 0.1304609328011373, 0.1606065576758343, 0.14216195527366177, 0.07088049282811161, 0.05631800535841216, 0.1353454717772067, 0.06973226165090127, 0.10202854174640494]
99 :	 [0.052311143154690376, 0.14760073700232315, 0.12701273732275895, 0.15631258511575744, 0.04341904990787471, 0.038792758151085474, 0.19148041336217256, 0.02359208523592085, 0.16602579508131057, 0.0534526956661059]
100 :	 [0.12907738893786652, 0.01655870290160604, 0.09318103415232473, 0.16993752156081107, 0.03926942389512821, 0.08505500402468473, 0.1838897619686458, 0.17697113726091457, 0.051841772394495764, 0.05421825290352256]
101 :	 [0.02630062122408898, 0.16877655145912943, 0.1518903571504814, 0.054842772666140086, 0.06105501355592084, 0.138249044681169, 0.042781205302820056, 0.08925559848856819, 0.15573298038127362, 0.11111585509040839]
102 :	 [0.09316879510296677, 0.08368372675180412, 0.013552891479083957, 0.10834490446482702, 0.18260223339135195, 0.14665675786673968, 0.14327342420745898, 0.16922535348991843, 0.04013063970430055, 0.01936127354154851]
103 :	 [0.0417467683128936, 0.11552867086509779, 0.04270798806761684, 0.11836261186609215, 0.09812727875372887, 0.1317533974146503, 0.10533642691415314, 0.10125952933377527, 0.10994365263506795, 0.13523367583692408]
104 :	 [0.011007911936704506, 0.010526315789473684, 0.06484348125214998, 0.08527691778465772, 0.21675266597867218, 0.28156174750602, 0.06866185070519436, 0.06033711730306158, 0.019676642586859305, 0.18135534915720675]
105 :	 [0.20885761962747484, 0.16405087268299282, 0.10027961935687547, 0.001961845487755378, 0.08081901411626753, 0.06390655301492806, 0.07601587516348712, 0.0399810580435665, 0.1045190096062779, 0.15960853290037433]
106 :	 [0.12525930289138731, 0.20454836479114913, 0.15407073526775425, 0.05227034087125772, 0.24526852254974774, 0.04415191948165032, 0.024304043844597535, 0.09946986964427484, 0.0021768637795477244, 0.04848003687863344]
107 :	 [0.2227726131505734, 0.09024903304607451, 0.07534324037004365, 0.09687634299156318, 0.11698446088077628, 0.10384293501617245, 0.010608219673836829, 0.02404379000701183, 0.07253850851598019, 0.1867408563479677]
108 :	 [0.08811562518977349, 0.07647618469261756, 0.20114977429606687, 0.15886318090726909, 0.14204165907572722, 0.13204186150077935, 0.01200380559097994, 0.05993805793404992, 0.014696058784235137, 0.11467379202850145]
109 :	 [0.014341241120493231, 0.08491776284297393, 0.1715396250981293, 0.12648630018955712, 0.05386102973557738, 0.15708350087119688, 0.00691213357075842, 0.16250215405824572, 0.13902770597583625, 0.0833285465372317]
110 :	 [0.13861302669072148, 0.041814901616955266, 0.09281896508118498, 0.12230858722959416, 0.0970173160903067, 0.07808258443069349, 0.10150230150567367, 0.16837242239794972, 0.06095196344568278, 0.09851793151123775]
111 :	 [0.07851217836952502, 0.03913280850988887, 0.1419488913545024, 0.12655641852027968, 0.1476550254486536, 0.05618076469241472, 0.12613374192071292, 0.09073457670699706, 0.02437435057501629, 0.16877124390200948]
112 :	 [0.16335707831641766, 0.05974069637941541, 0.02895627140725798, 0.16797999537708294, 0.027128117842358527, 0.027044064804891885, 0.011767425245329803, 0.2061821009056715, 0.15360692597028724, 0.15423732375128707]
113 :	 [0.05119242401705588, 0.19009370816599733, 0.019584510883038326, 0.21327284446427686, 0.14725568942436412, 0.059249343051217214, 0.06477762903465714, 0.029624671525608607, 0.1090039169021766, 0.11594526253160792]
114 :	 [0.15769501928420354, 0.013229378343632065, 0.01671297640277029, 0.1730394393065981, 0.05183925683241405, 0.016878862024634015, 0.18309625513208644, 0.044664703686807944, 0.14038070750217724, 0.20246340148467631]
115 :	 [0.05333595154298144, 0.1399936558766219, 0.11443590169629775, 0.08540398471368367, 0.0066311194356751205, 0.13877014636798937, 0.11843874144676222, 0.139193087926529, 0.0714771233931997, 0.1323202876002598]
116 :	 [0.021531014052960516, 0.06842238358440808, 0.20754308009103717, 0.012391170839203786, 0.05451392651999566, 0.021494888190455547, 0.2940645207904339, 0.15277627253350673, 0.07402189227267801, 0.09324085112532061]
117 :	 [0.12422210697881167, 0.16876574307304787, 0.11173877611498, 0.10012594458438287, 0.17498888724255446, 0.10044080604534004, 0.042450733441991406, 0.05823084901466884, 0.1037746332790043, 0.015261520225218551]
118 :	 [0.0012713845003271946, 0.06065251939796205, 0.16866411143311208, 0.06276526128821165, 0.12012713845003271, 0.085519304477891, 0.03687015050948864, 0.15694119846685986, 0.12410956342899879, 0.18307936804711603]
119 :	 [0.12213725754569794, 0.07627559373615579, 0.07261590615790589, 0.08814068609511336, 0.18602769805651329, 0.12910992545794248, 0.09391914016603424, 0.0028892270354604465, 0.12999595508215037, 0.09888861066702621]
120 :	 [0.05780026537962409, 0.10922850352138347, 0.12166635073854275, 0.11724821743631618, 0.0829821670725128, 0.0657616541024482, 0.12080605415494088, 0.14025750572315948, 0.08201980140272087, 0.10222948046835129]
121 :	 [0.0006848861100678258, 0.21821355190773922, 0.10021430307315025, 0.10131895808938868, 0.14406910721781588, 0.11066433952676578, 0.1188829728475797, 0.06011532598369529, 0.02975940613746327, 0.1160771491063341]
122 :	 [0.17243009735863654, 0.061746437705516986, 0.17662103204453136, 0.033677921296395796, 0.12241827677362505, 0.005824324614756389, 0.20266930301532377, 0.02546798770659159, 0.13153087321885276, 0.06761374626576974]
123 :	 [0.06933361280373691, 0.14868324525025078, 0.10799035827107631, 0.054990792448310455, 0.09255460901591483, 0.09760004790921205, 0.11707813693051668, 0.10761606755198898, 0.09685146647103739, 0.10730166334795563]
124 :	 [0.16481666915226795, 0.16931205658648826, 0.09350831966252636, 0.08002215735986536, 0.04623218356520442, 0.050344078232524445, 0.009289047020474252, 0.13098408505017364, 0.2048064426784839, 0.050684960691991396]
125 :	 [0.15770643288709868, 0.023954507759744108, 0.22464163013860916, 0.006634285037317853, 0.22812462978320105, 0.017509773723492477, 0.1477550053311219, 0.03148916005212653, 0.044591873000829285, 0.11759270228645895]
126 :	 [0.12504592774035517, 0.12453561951418657, 0.13394570320473567, 0.07197387221882016, 0.1449071239028373, 0.0036333945703204734, 0.021963666054296796, 0.13670136762604612, 0.12257603592569913, 0.1147172892427026]
127 :	 [0.04653730098373525, 0.10082673012290558, 0.026200230601280572, 0.012315089664646861, 0.2392365625689964, 0.11652724284277409, 0.014719230674876727, 0.14113289012094302, 0.2221867870372642, 0.08031793538257734]
128 :	 [0.0713761397002009, 0.005254211095657549, 0.06876835110492968, 0.06571627260083449, 0.18650517694328542, 0.1420375521557719, 0.08016535311389275, 0.025537011281100294, 0.1770978210477515, 0.1775421109565755]
129 :	 [0.06335832282889936, 0.09397598354673921, 0.10525442844821867, 0.10591786638359982, 0.14376700059709413, 0.1514462946991309, 0.07802030120082266, 0.07410601738207391, 0.06979367080209646, 0.11436011411132488]
130 :	 [0.16264830964240207, 0.06647250583309891, 0.09718521950654466, 0.018599725306547965, 0.1482020817130281, 0.14337012460492132, 0.03397262994158627, 0.024689315086627726, 0.15151164137611492, 0.15334844698912808]
131 :	 [0.09896796236924013, 0.0554866490369989, 0.1235402869111418, 0.09861692916149868, 0.11530270763614238, 0.02403407362336477, 0.09805527602911235, 0.07608059722449743, 0.10177622803117174, 0.20813928997683181]
132 :	 [0.04880822217362782, 0.03686857642685327, 0.1309862234856768, 0.06840148698884758, 0.21347036956046359, 0.12501640061228952, 0.12650338945987316, 0.10516072600043735, 0.02650338945987317, 0.11828121583205772]
